login-login,name-name,first-first,last-last,prefix-prefix,domain-domain,login-name,name-login,first-last,last-first,login-prefix,prefix-login,domref-name,name-domref,domref-login,login-domref,first-freq-score,last-freq-score,prefix-freq-score,domain-freq-score,label
,1.0,1.0,1.0,1.0,0.56,,,0.12,0.12,,,,,,,1.0479516371446924,1.0479516371446924,1.660964047443681,0.2208937915522304,1.0
,0.09,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,,,,0.8502741537276025,1.0,1.0,0.17992896226062674,0.0
,1.0,1.0,1.0,0.11,0.56,,,0.0,0.0,,,,,,,1.0479516371446924,1.0479516371446924,1.0,0.2208937915522304,1.0
,0.21,0.0,0.43,0.25,1.0,,,0.0,0.33,,,0.21,0.15,,,1.660964047443681,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,0.18,0.5,,,0.2,0.2,,,,,,,0.6425486044692343,1.660964047443681,1.0,0.32468539543941816,1.0
,1.0,1.0,1.0,0.23,0.56,,,0.0,0.0,,,,,,,1.660964047443681,1.660964047443681,1.0,0.2208937915522304,1.0
,0.25,0.0,0.17,0.18,1.0,,,0.17,0.2,,,,,,,1.0,1.0,1.0,0.5536546824812271,0.0
,1.0,1.0,1.0,0.32,0.44,,,0.14,0.14,,,,,,,1.660964047443681,0.8304820237218405,1.0,0.3598579245212535,1.0
,0.2,0.14,0.14,0.19,0.18,,,0.14,0.43,,,0.18,,,,1.2850972089384687,1.660964047443681,1.0,0.3598579245212535,0.0
,0.0,0.0,0.12,0.11,1.0,,,0.0,0.0,,,0.14,0.07,,,1.430676558073393,1.0,1.0,0.23506129100191508,0.0
,0.18,0.14,0.11,0.09,0.56,,,0.11,0.14,,,,,,,1.1073093649624541,1.0,3.321928094887362,0.2208937915522304,0.0
,1.0,1.0,1.0,0.29,0.31,,,0.0,0.0,,,,0.11,,,1.0479516371446924,1.0479516371446924,1.0,0.3856111412918456,1.0
,0.07,0.0,0.1,0.07,0.38,,,0.14,0.1,,,0.08,,,,0.5495882679536371,1.0479516371446924,1.0,0.29453765849578917,0.0
,0.21,0.0,0.43,0.25,1.0,,,0.33,0.0,,,0.15,0.21,,,1.660964047443681,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,1.0,0.9,,,0.25,0.25,,,0.12,0.12,,,1.660964047443681,1.660964047443681,1.660964047443681,3.321928094887362,1.0
,1.0,1.0,1.0,0.81,0.44,,,0.12,0.12,,,,0.07,,,1.660964047443681,1.660964047443681,1.0,0.2375162506033512,1.0
,0.25,0.2,0.25,0.0,0.44,,,0.0,0.25,,,0.0,,,,0.43062255242977837,0.8304820237218405,1.0,0.2957762153765198,0.0
,1.0,1.0,1.0,0.45,0.11,,,0.17,0.17,,,0.14,0.08,,,1.0479516371446924,1.0479516371446924,3.321928094887362,0.6986344247631282,1.0
,1.0,1.0,1.0,0.36,0.54,,,0.0,0.0,,,0.08,,,,0.38431089342012037,1.660964047443681,1.0,0.2914293175340726,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.17,0.17,,,,,,,0.3724609298866735,1.0,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,0.6,0.07,,,0.33,0.33,,,0.19,0.19,,,1.660964047443681,1.660964047443681,1.0,1.660964047443681,1.0
,1.0,1.0,1.0,0.1,0.5,,,0.11,0.11,,,,0.27,,,1.660964047443681,1.660964047443681,1.0,0.20383290366513956,1.0
,0.08,0.0,0.17,0.0,0.44,,,0.0,0.17,,,0.08,,,,1.0,1.0,1.0,0.3598579245212535,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.22,0.22,,,0.11,0.11,,,0.38431089342012037,1.0,1.0,0.4152410118609203,1.0
,1.0,1.0,1.0,0.64,0.27,,,0.43,0.43,,,0.25,0.92,,,0.38431089342012037,1.660964047443681,3.321928094887362,0.577235974402372,1.0
,1.0,1.0,1.0,0.0,0.5,,,0.0,0.0,,,,0.15,,,0.8304820237218405,1.660964047443681,1.0,0.20383290366513956,1.0
,0.25,0.2,0.2,0.12,0.21,,,0.2,0.3,,,,0.12,,,3.321928094887362,1.660964047443681,1.0,0.3598579245212535,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,,,,,0.42513707686380126,1.0,1.0,0.7153382790366964,1.0
,0.12,0.17,0.0,0.06,1.0,,,0.0,0.0,,,,,,,0.6769924925288455,1.0,1.0,0.7153382790366964,0.0
,0.17,0.0,0.0,0.1,0.4,,,0.0,0.2,,,0.2,0.08,,,1.0,0.8304820237218405,1.0,0.34644143883062195,0.0
,1.0,1.0,1.0,0.29,0.56,,,0.12,0.12,,,,0.12,,,0.8304820237218405,1.0479516371446924,3.321928094887362,0.37221264800187626,1.0
,0.23,0.29,0.0,0.08,0.7,,,0.0,0.14,,,,,,,0.7686217868402407,1.0,1.0,0.5092199809343437,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.17,0.17,,,,,,,0.42513707686380126,1.0,1.0,0.28601042466596566,1.0
,0.36,0.0,0.0,0.33,1.0,,,0.2,0.5,,,0.1,0.09,,,1.0,1.0,1.0,0.3493172123815641,0.0
,1.0,1.0,1.0,0.38,0.18,,,0.12,0.12,,,0.14,,,,0.8304820237218405,1.0479516371446924,1.0,0.3598579245212535,1.0
,0.13,0.2,0.22,0.1,1.0,,,0.2,0.0,,,,,,,0.8502741537276025,1.0,1.0,0.17992896226062674,0.0
,0.17,0.0,0.18,0.12,1.0,,,0.09,0.17,,,,,,,1.0,1.0,1.0,0.28601042466596566,0.0
,0.18,0.17,0.0,0.12,0.33,,,0.12,0.0,,,0.14,0.08,,,0.6084750807294722,1.660964047443681,2.095903274289385,0.47012258200383017,0.0
,1.0,1.0,1.0,1.0,0.42,,,0.14,0.14,,,0.0,0.25,,,0.3724609298866735,0.8304820237218405,1.0479516371446924,0.24388859971662322,1.0
,0.15,0.1,0.11,0.0,0.06,,,0.22,0.2,,,,0.09,,,0.7686217868402407,1.0,1.0,0.3598579245212535,0.0
,0.12,0.22,0.29,0.25,1.0,,,0.12,0.11,,,0.18,0.19,,,0.9266284080291267,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.25,0.25,,,,,,,0.5536546824812271,1.0,1.0,0.17992896226062674,1.0
,0.17,0.29,0.09,0.18,1.0,,,0.3,0.18,,,,,,,2.095903274289385,1.0,1.0,0.28601042466596566,0.0
,0.28,0.29,0.2,0.24,1.0,,,0.29,0.3,,,,,,,2.095903274289385,1.0,1.0,0.28601042466596566,0.0
,1.0,1.0,1.0,0.67,0.4,,,0.0,0.0,,,,0.1,,,1.0479516371446924,1.660964047443681,1.0,0.21043760745071274,1.0
,0.25,0.2,0.2,0.25,0.44,,,0.2,0.2,,,,0.25,,,1.2850972089384687,1.0479516371446924,1.0,0.7966397701969122,0.0
,0.07,0.0,0.0,0.12,1.0,,,0.12,0.0,,,0.0,0.2,,,1.0,1.660964047443681,1.0,0.253404764971423,0.0
,0.14,0.0,0.0,0.15,1.0,,,0.25,0.0,,,,,,,1.0,1.0,1.0,0.28601042466596566,0.0
,0.08,0.2,0.0,0.08,1.0,,,0.2,0.0,,,0.11,0.08,,,1.0,1.0,1.0,0.6425486044692343,0.0
,0.17,0.0,0.17,0.11,1.0,,,0.17,0.0,,,0.0,0.1,,,1.0,1.0,1.0,0.3493172123815641,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.17,0.17,,,0.1,0.1,,,0.5536546824812271,1.660964047443681,1.660964047443681,0.8304820237218405,1.0
,0.21,0.14,0.33,0.29,1.0,,,0.0,0.33,,,0.11,0.06,,,1.0,1.0,1.0,0.43625143477457795,0.0
,1.0,1.0,1.0,0.67,1.0,,,0.0,0.0,,,0.08,0.08,,,1.660964047443681,1.660964047443681,1.0,1.0479516371446924,1.0
,1.0,1.0,1.0,0.25,1.0,,,0.14,0.14,,,0.08,0.08,,,1.660964047443681,1.660964047443681,1.0,0.253404764971423,1.0
,0.14,0.29,0.12,0.08,0.35,,,0.12,0.33,,,,0.29,,,2.095903274289385,1.660964047443681,1.0,0.3598579245212535,0.0
,0.2,0.33,0.12,0.14,1.0,,,0.12,0.17,,,0.2,0.33,,,0.5333159078712726,1.0,1.0,0.288617987201186,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.33,0.33,,,,,,,1.0,1.0,1.0,0.5536546824812271,1.0
,0.23,0.5,0.0,0.12,1.0,,,0.0,0.25,,,0.0,0.31,,,0.756304195516401,1.0,1.0,0.253404764971423,0.0
,0.32,0.5,0.29,0.3,1.0,,,0.57,0.12,,,,,,,1.0,1.0,1.0,0.28601042466596566,0.0
,0.18,0.17,0.0,0.12,0.42,,,0.0,0.12,,,0.08,0.09,,,0.6084750807294722,0.8304820237218405,2.095903274289385,0.506809529942846,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.12,0.12,,,0.14,0.14,,,1.660964047443681,1.660964047443681,1.0,1.0,1.0
,0.23,0.12,0.25,0.2,1.0,,,0.25,0.0,,,,,,,1.0,1.0,1.0,0.28601042466596566,0.0
,1.0,1.0,1.0,0.53,0.45,,,0.12,0.12,,,0.12,,,,0.8304820237218405,1.0479516371446924,1.0,0.36346730455379295,1.0
,0.15,0.14,0.0,0.17,1.0,,,0.14,0.12,,,,,,,1.0,1.0,1.0,0.28601042466596566,0.0
,0.24,0.29,0.11,0.0,1.0,,,0.14,0.22,,,,,,,3.321928094887362,1.0,1.0,0.2942959550338895,0.0
,1.0,1.0,1.0,0.58,1.0,,,0.1,0.1,,,,,,,1.660964047443681,1.660964047443681,1.0,0.30070524430748996,1.0
,0.21,0.2,0.38,0.15,1.0,,,0.12,0.2,,,,,,,1.0,1.0,1.0,0.28601042466596566,0.0
,0.19,0.17,0.0,0.0,1.0,,,0.17,0.0,,,0.12,0.25,,,0.7245267751622539,1.0,1.0,0.253404764971423,0.0
,1.0,1.0,1.0,0.7,0.25,,,0.2,0.2,,,0.0,0.11,,,1.660964047443681,0.6425486044692343,1.0,1.2850972089384687,1.0
,1.0,1.0,1.0,1.0,0.5,,,0.25,0.25,,,0.12,0.19,,,1.660964047443681,1.660964047443681,1.660964047443681,0.9266284080291267,1.0
,1.0,1.0,1.0,0.5,0.3,,,0.29,0.29,,,,0.12,,,1.660964047443681,1.660964047443681,1.0,0.3598579245212535,1.0
,0.18,0.17,0.0,0.12,0.42,,,0.12,0.0,,,0.09,0.08,,,0.6084750807294722,1.660964047443681,2.095903274289385,0.506809529942846,0.0
,0.12,0.33,0.1,0.06,1.0,,,0.14,0.1,,,,,,,1.0,1.0,1.0,0.28601042466596566,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,,,,,0.31425499492094006,1.0479516371446924,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,0.42,0.56,,,0.0,0.0,,,,0.08,,,0.31425499492094006,1.0479516371446924,1.0,0.2510673844474881,1.0
,0.25,0.29,0.12,0.2,0.45,,,0.14,0.0,,,,0.12,,,0.9266284080291267,1.0,1.0,0.36346730455379295,0.0
,1.0,1.0,1.0,0.57,0.31,,,0.3,0.3,,,0.07,,,,1.660964047443681,1.660964047443681,1.0,0.32468539543941816,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.11,0.11,,,,,,,0.42513707686380126,1.0,1.0,0.5536546824812271,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.08,0.08,,,0.31425499492094006,1.0479516371446924,1.0,0.4152410118609203,1.0
,0.23,0.17,0.29,0.08,1.0,,,0.0,0.29,,,0.08,0.08,,,0.42208057863209153,1.0,1.0,0.4152410118609203,0.0
,0.13,0.0,0.12,0.07,1.0,,,0.0,0.12,,,0.13,0.07,,,2.095903274289385,1.0,1.0,0.4152410118609203,0.0
,0.12,0.11,0.22,0.2,1.0,,,0.17,0.0,,,0.06,0.27,,,1.660964047443681,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.17,0.17,,,0.3,0.3,,,0.7153382790366964,1.0,1.0,1.0,1.0
,0.23,0.17,0.29,0.33,1.0,,,0.29,0.0,,,0.08,0.08,,,0.42208057863209153,1.0479516371446924,1.0,0.4152410118609203,0.0
,0.13,0.0,0.12,0.2,1.0,,,0.25,0.17,,,,,,,1.0,1.0,1.0,0.34190418799694455,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.08,0.08,,,0.31425499492094006,1.0479516371446924,1.0,0.4152410118609203,1.0
,0.13,0.5,0.12,0.0,0.56,,,0.25,0.0,,,0.13,,,,0.6285099898418801,1.0,1.0,0.2510673844474881,0.0
,1.0,1.0,1.0,0.06,1.0,,,0.12,0.12,,,,,,,0.8304820237218405,0.8304820237218405,3.321928094887362,0.17992896226062674,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.33,0.33,,,0.08,0.08,,,1.0479516371446924,1.660964047443681,1.0,1.0,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,,,,,1.0479516371446924,1.0,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,,,,,1.0,1.0,1.0,0.17992896226062674,1.0
,0.56,0.0,1.0,1.0,1.0,,,0.0,1.0,,,0.22,0.22,,,3.321928094887362,1.0479516371446924,1.660964047443681,1.660964047443681,1.0
,1.0,1.0,1.0,0.73,0.43,,,0.14,0.14,,,0.08,0.08,,,0.3724609298866735,1.660964047443681,1.0,1.0,1.0
,0.73,1.0,0.25,0.7,0.22,,,0.0,0.0,,,0.18,,,,0.3576691395183482,1.0,1.0,0.3598579245212535,0.0
,1.0,1.0,1.0,0.5,0.71,,,0.12,0.12,,,0.07,,,,1.0479516371446924,1.660964047443681,1.0,0.4448451478332893,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.25,0.25,,,0.5239758185723462,1.0479516371446924,1.0,1.0,1.0
,0.38,0.14,1.0,1.0,0.42,,,1.0,0.14,,,0.15,0.25,,,0.8725028695491559,0.6425486044692343,0.5916473312274692,1.0,0.0
,0.42,0.17,1.0,1.0,0.33,,,1.0,0.17,,,0.08,0.2,,,0.8725028695491559,0.6425486044692343,0.5916473312274692,1.0,0.0
,0.42,1.0,0.0,0.45,0.42,,,0.0,1.0,,,0.25,,,,0.43625143477457795,1.0,1.1832946624549383,0.3598579245212535,0.0
,0.45,1.0,0.0,0.5,0.42,,,0.0,1.0,,,0.18,,,,0.43625143477457795,1.0,1.1832946624549383,0.3598579245212535,0.0
,0.45,1.0,0.0,0.5,0.5,,,0.0,1.0,,,0.27,,,,0.43625143477457795,1.0,1.1832946624549383,1.2850972089384687,0.0
,0.36,0.25,1.0,1.0,0.25,,,1.0,0.25,,,0.14,0.25,,,0.8725028695491559,0.6425486044692343,0.5916473312274692,1.0,0.0
,0.18,0.75,0.0,0.75,0.17,,,0.0,0.75,,,0.36,0.0,,,0.7966397701969122,1.0,3.321928094887362,1.0,0.0
,0.2,0.75,0.17,0.75,0.23,,,0.17,0.75,,,0.2,0.22,,,0.7966397701969122,1.0,3.321928094887362,1.0,0.0
,0.27,0.0,1.0,1.0,0.36,,,1.0,0.0,,,0.18,0.3,,,1.1073093649624541,0.7153382790366964,1.0479516371446924,1.0,0.0
,0.23,0.0,1.0,1.0,0.08,,,1.0,0.0,,,0.15,0.0,,,1.1073093649624541,0.7153382790366964,1.0479516371446924,1.0,0.0
,0.27,0.0,1.0,1.0,0.36,,,0.0,1.0,,,0.3,0.18,,,1.1073093649624541,0.7153382790366964,1.0479516371446924,1.0,0.0
,0.23,0.0,1.0,1.0,0.08,,,0.0,1.0,,,0.0,0.15,,,1.1073093649624541,0.7153382790366964,1.0479516371446924,1.0,0.0
1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.660964047443681,1.660964047443681,1.660964047443681,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,1.0,0.25,0.93,0.93,0.12,0.12,1.0,1.0,,0.15,,0.15,1.0479516371446924,1.0479516371446924,1.660964047443681,0.279561380501602,1.0
1.0,1.0,1.0,1.0,1.0,0.6,0.92,0.92,0.0,0.0,1.0,1.0,,,,,1.660964047443681,1.660964047443681,1.660964047443681,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,1.0,0.17,0.91,0.91,0.0,0.0,1.0,1.0,,0.09,,0.1,1.660964047443681,1.660964047443681,1.660964047443681,0.2617617980264896,1.0
1.0,1.0,1.0,1.0,1.0,0.6,0.86,0.86,1.0,1.0,0.86,0.86,,,,,1.660964047443681,1.660964047443681,1.660964047443681,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,0.67,0.21,1.0,1.0,0.29,0.29,0.62,0.92,0.15,0.23,0.15,0.23,0.5536546824812271,1.660964047443681,1.0,0.351176289317678,1.0
1.0,1.0,1.0,1.0,0.82,0.6,0.75,0.75,0.25,0.25,1.0,0.82,,,,,1.660964047443681,1.660964047443681,1.0,0.2197934323293383,1.0
1.0,0.82,0.0,1.0,0.82,0.25,0.55,0.73,0.0,0.0,1.0,0.82,,0.2,,0.2,0.8725028695491559,1.0479516371446924,1.0,0.279561380501602,1.0
1.0,1.0,1.0,1.0,0.86,0.6,0.78,0.78,0.0,0.0,0.86,1.0,,,,,0.43625143477457795,1.660964047443681,1.0,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,0.62,0.25,0.89,0.89,0.0,0.0,0.62,1.0,0.2,,0.15,,0.6425486044692343,1.660964047443681,1.0,0.279561380501602,1.0
1.0,1.0,1.0,1.0,0.47,0.18,0.94,0.94,0.22,0.22,0.44,0.94,0.13,0.07,0.19,0.06,0.4801262838945638,1.0479516371446924,1.0,3.321928094887362,1.0
1.0,1.0,1.0,1.0,1.0,0.25,0.67,0.67,0.14,0.14,1.0,1.0,0.2,,0.15,,0.5916473312274692,1.0479516371446924,1.0479516371446924,0.279561380501602,1.0
1.0,1.0,1.0,1.0,1.0,0.21,0.67,0.67,0.14,0.14,1.0,1.0,0.2,,0.15,,0.5916473312274692,1.0479516371446924,1.0479516371446924,0.2180999182845727,1.0
1.0,0.5,0.88,0.38,1.0,0.25,0.25,0.73,0.38,0.88,0.73,0.73,0.31,,0.17,,1.0,1.0,1.660964047443681,0.5646999260388118,1.0
1.0,1.0,1.0,1.0,1.0,0.6,0.62,0.62,0.0,0.0,1.0,1.0,,,,,1.0479516371446924,0.8304820237218405,1.660964047443681,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,0.35,0.6,0.94,0.94,0.18,0.18,0.35,1.0,,,,,0.7153382790366964,1.660964047443681,1.0,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,0.36,0.4,0.92,0.92,0.29,0.29,0.36,1.0,,0.92,,1.0,0.8304820237218405,1.660964047443681,1.0,0.3598579245212535,1.0
1.0,0.29,0.11,1.0,1.0,0.25,0.43,0.67,1.0,0.11,0.83,0.83,0.15,,0.1,,1.0,0.8304820237218405,1.660964047443681,0.279561380501602,0.0
1.0,1.0,1.0,1.0,0.31,0.29,0.93,0.93,0.22,0.22,0.31,1.0,,0.93,,1.0,0.38431089342012037,1.660964047443681,1.0,0.5646999260388118,0.0
1.0,0.15,0.58,0.42,0.58,0.25,0.15,1.0,0.42,0.58,0.58,1.0,0.2,,0.15,,1.0,1.660964047443681,1.0,0.279561380501602,1.0
1.0,1.0,1.0,1.0,0.27,1.0,0.94,0.94,0.22,0.22,0.25,0.94,0.13,0.13,0.19,0.19,0.4801262838945638,1.0479516371446924,1.0,1.660964047443681,1.0
1.0,0.82,0.0,1.0,0.82,0.25,0.73,0.55,0.0,0.0,0.82,1.0,0.2,,0.2,,0.8725028695491559,1.0479516371446924,1.0,0.279561380501602,1.0
1.0,1.0,1.0,1.0,0.6,0.6,0.55,0.55,0.14,0.14,1.0,0.6,,,,,1.660964047443681,1.0479516371446924,1.0,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,0.08,0.6,1.0,1.0,1.0,1.0,0.08,1.0,,,,,1.660964047443681,1.660964047443681,1.0,0.2197934323293383,1.0
1.0,0.33,0.83,0.17,0.14,0.25,0.33,1.0,0.17,0.83,0.14,1.0,0.15,,0.1,,3.321928094887362,1.0,1.0,0.279561380501602,1.0
1.0,1.0,1.0,1.0,0.57,0.25,0.53,0.53,0.1,0.1,1.0,0.57,,0.15,,0.15,0.3724609298866735,1.660964047443681,1.0,0.279561380501602,1.0
1.0,1.0,1.0,1.0,0.86,0.6,0.58,0.58,0.11,0.11,0.86,1.0,,,,,1.660964047443681,1.660964047443681,1.0,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,0.6,0.6,0.5,0.5,0.0,0.0,1.0,0.6,,,,,1.660964047443681,1.660964047443681,1.0,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,0.08,0.6,0.93,0.93,0.12,0.12,0.08,1.0,,,,,1.0479516371446924,1.0479516371446924,3.321928094887362,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,0.08,0.21,0.93,0.93,0.12,0.12,0.08,1.0,0.15,,0.15,,1.0479516371446924,1.0479516371446924,3.321928094887362,0.2180999182845727,1.0
1.0,1.0,1.0,1.0,1.0,0.21,0.43,0.43,0.12,0.12,1.0,1.0,0.2,0.21,0.1,0.12,0.43625143477457795,1.0479516371446924,1.660964047443681,0.351176289317678,1.0
1.0,1.0,1.0,1.0,1.0,0.21,0.43,0.43,0.29,0.29,1.0,1.0,0.1,0.14,0.05,0.0,1.660964047443681,1.660964047443681,1.660964047443681,0.351176289317678,1.0
1.0,1.0,1.0,1.0,0.45,0.6,0.42,0.42,0.17,0.17,1.0,0.45,,,,,1.660964047443681,1.660964047443681,1.0,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,1.0,0.21,0.43,0.43,0.12,0.12,1.0,1.0,0.21,0.2,0.12,0.1,0.43625143477457795,1.0479516371446924,1.660964047443681,0.351176289317678,1.0
1.0,1.0,1.0,1.0,0.83,0.25,0.45,0.45,0.17,0.17,1.0,0.83,,0.15,,0.1,1.660964047443681,1.660964047443681,1.0,0.279561380501602,1.0
1.0,1.0,1.0,1.0,0.67,0.25,0.33,0.33,0.14,0.14,1.0,0.67,,0.15,,0.2,0.8304820237218405,0.8304820237218405,1.0,0.279561380501602,1.0
1.0,1.0,1.0,1.0,1.0,0.46,1.0,1.0,1.0,1.0,0.29,0.29,0.18,,0.18,,1.660964047443681,1.660964047443681,1.660964047443681,0.3598579245212535,1.0
1.0,1.0,1.0,1.0,1.0,0.21,0.33,0.33,1.0,1.0,1.0,1.0,0.1,,0.1,,1.660964047443681,1.660964047443681,1.660964047443681,0.2180999182845727,1.0
1.0,1.0,1.0,1.0,0.6,0.6,0.5,0.5,0.0,0.0,0.6,1.0,,,,,1.660964047443681,1.660964047443681,1.0,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,0.44,0.25,0.53,0.53,0.14,0.14,0.5,0.57,0.2,0.1,0.1,0.1,1.0479516371446924,1.660964047443681,1.0,0.5536546824812271,1.0
1.0,1.0,1.0,1.0,0.31,0.29,0.93,0.93,0.22,0.22,1.0,0.31,0.93,,1.0,,0.38431089342012037,1.660964047443681,1.0,0.5646999260388118,1.0
1.0,1.0,1.0,1.0,0.65,0.6,0.47,0.47,0.0,0.0,0.18,0.47,,,,,0.8304820237218405,1.660964047443681,1.0,0.2197934323293383,1.0
0.71,0.73,1.0,0.2,0.71,0.25,0.64,0.67,0.11,0.22,0.71,0.71,0.29,0.27,0.23,0.29,0.5916473312274692,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,0.6,0.25,0.25,0.14,0.14,1.0,1.0,,,,,1.660964047443681,0.8304820237218405,1.660964047443681,0.2197934323293383,1.0
1.0,0.14,0.2,0.0,0.2,0.1,1.0,0.14,0.2,0.0,0.2,1.0,,0.14,,1.0,1.0,1.0,1.0,0.5646999260388118,1.0
1.0,1.0,1.0,1.0,0.83,0.6,0.33,0.33,0.0,0.0,0.83,1.0,,,,,1.660964047443681,1.0479516371446924,1.0,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,0.5,0.36,0.46,0.46,0.29,0.29,1.0,0.5,0.54,,0.0,,1.0479516371446924,1.660964047443681,1.0,0.5646999260388118,1.0
1.0,0.14,0.25,0.0,0.2,0.25,1.0,0.14,0.25,0.0,0.2,1.0,0.05,,0.05,,1.0,1.0,1.0,0.279561380501602,1.0
1.0,1.0,1.0,1.0,0.5,0.36,0.46,0.46,0.29,0.29,0.5,1.0,,0.54,,0.0,1.0479516371446924,1.660964047443681,1.0,0.5646999260388118,1.0
0.86,0.87,0.86,0.86,0.33,1.0,0.93,0.79,0.29,0.14,0.57,0.71,,,,,0.8304820237218405,1.660964047443681,1.0,0.17992896226062674,1.0
0.33,0.58,0.14,1.0,0.88,0.3,0.17,0.58,1.0,0.14,0.27,0.58,0.17,,0.17,,1.660964047443681,0.8304820237218405,1.0,0.5646999260388118,0.0
0.62,0.44,0.83,0.33,0.62,0.25,0.44,0.62,0.33,0.83,0.62,0.62,0.15,0.14,0.1,0.14,3.321928094887362,1.0,1.0,0.5536546824812271,0.0
1.0,1.0,1.0,1.0,1.0,0.44,0.1,0.1,1.0,1.0,0.1,0.1,,0.0,,0.0,1.660964047443681,1.660964047443681,1.660964047443681,0.2957762153765198,1.0
0.4,0.36,0.17,1.0,0.8,0.12,0.27,0.4,1.0,0.17,0.8,0.4,0.1,,0.15,,2.095903274289385,0.8304820237218405,3.321928094887362,0.5536546824812271,0.0
1.0,1.0,1.0,1.0,0.0,0.08,0.6,0.6,0.2,0.2,0.0,1.0,0.0,0.9,0.0,0.67,0.46331420401456336,1.660964047443681,1.660964047443681,0.9602525677891276,1.0
1.0,1.0,1.0,1.0,0.36,0.17,0.4,0.4,0.2,0.2,0.36,1.0,,0.13,,0.07,1.660964047443681,1.660964047443681,1.0,0.2617617980264896,1.0
1.0,1.0,1.0,1.0,0.1,0.17,0.54,0.54,0.0,0.0,0.1,0.88,0.15,,0.0,,0.3576691395183482,0.8304820237218405,1.0,0.2617617980264896,1.0
0.64,0.08,0.0,0.0,0.64,0.21,0.0,0.58,1.0,0.33,0.64,0.64,,0.1,,0.1,1.0,1.0,1.0,0.2180999182845727,0.0
1.0,0.33,0.83,0.17,0.14,0.25,1.0,0.33,0.83,0.17,1.0,0.14,,0.15,,0.1,3.321928094887362,1.0,1.0,0.279561380501602,1.0
1.0,1.0,1.0,1.0,0.86,0.6,0.1,0.1,0.0,0.0,0.56,0.67,,,,,1.660964047443681,1.0479516371446924,1.0,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,1.0,0.17,0.46,0.46,0.11,0.11,0.42,0.42,,0.15,,0.08,1.660964047443681,0.8304820237218405,1.660964047443681,0.3555878338530604,1.0
0.31,0.71,0.86,0.57,0.69,1.0,0.36,0.64,0.14,0.0,0.31,0.69,,,,,2.095903274289385,1.0,1.0,0.17992896226062674,0.0
1.0,1.0,1.0,1.0,0.25,0.25,0.38,0.38,0.12,0.12,0.25,1.0,0.2,,0.1,,1.660964047443681,1.660964047443681,1.0,0.279561380501602,1.0
1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,,,,,1.660964047443681,1.660964047443681,1.660964047443681,0.2197934323293383,1.0
1.0,1.0,1.0,1.0,0.53,1.0,0.25,0.25,0.0,0.0,0.53,1.0,0.2,0.2,0.1,0.1,1.0479516371446924,1.0479516371446924,1.0,0.27682734124061353,1.0
1.0,1.0,1.0,1.0,0.44,0.25,0.53,0.53,0.14,0.14,0.57,0.5,0.1,0.2,0.1,0.1,1.0479516371446924,1.660964047443681,1.0,0.5536546824812271,1.0
1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,,,,,1.660964047443681,1.660964047443681,1.660964047443681,0.2197934323293383,1.0
